amfi_code,date,nav
120503,2023-12-13,74.2287
120503,2023-12-14,74.0264
120503,2023-12-15,73.7988
120503,2023-12-18,73.4398
120503,2023-12-19,73.9898
120503,2023-12-20,73.607
120503,2023-12-21,74.1971
120503,2023-12-22,74.2478
120503,2023-12-25,73.9454
120503,2023-12-26,74.3881
120503,2023-12-27,73.9506
120503,2023-12-28,74.4063
120503,2023-12-29,74.5845
120503,2024-01-01,74.2316
120503,2024-01-02,74.6169
120503,2024-01-03,75.0162
120503,2024-01-04,75.825
120503,2024-01-05,76.5133
120503,2024-01-08,76.8852
120503,2024-01-09,76.1637
120503,2024-01-10,77.8664
120503,2024-01-11,76.9482
120503,2024-01-12,77.6351
120503,2024-01-15,77.9712
120503,2024-01-16,77.2078
120503,2024-01-17,77.163
120503,2024-01-18,77.1492
120503,2024-01-19,78.0829
120503,2024-01-22,77.6333
120503,2024-01-23,77.4941
120503,2024-01-24,75.9531
120503,2024-01-25,77.1638
120503,2024-01-26,76.4782
120503,2024-01-29,76.7386
120503,2024-01-30,76.7096
120503,2024-01-31,76.6828
120503,2024-02-01,77.2723
120503,2024-02-02,78.4602
120503,2024-02-05,78.675
120503,2024-02-06,79.1716
120503,2024-02-07,79.4426
120503,2024-02-08,80.2001
120503,2024-02-09,79.9145
120503,2024-02-12,80.7177
120503,2024-02-13,81.5541
120503,2024-02-14,82.379
120503,2024-02-15,81.943
120503,2024-02-16,81.8637
120503,2024-02-19,82.0791
120503,2024-02-20,81.1346
120503,2024-02-21,82.3263
120503,2024-02-22,82.3599
120503,2024-02-23,82.609
120503,2024-02-26,82.2321
120503,2024-02-27,81.3174
120503,2024-02-28,80.9271
120503,2024-02-29,81.1255
120503,2024-03-01,81.6509
120503,2024-03-04,81.8096
120503,2024-03-05,82.1025
120503,2024-03-06,81.9011
120503,2024-03-07,82.3028
120503,2024-03-08,83.4292
120503,2024-03-11,83.9927
120503,2024-03-12,84.6381
120503,2024-03-13,84.9017
120503,2024-03-14,83.8268
120503,2024-03-15,83.1009
120503,2024-03-18,83.478
120503,2024-03-19,83.513
120503,2024-03-20,83.8809
120503,2024-03-21,85.1742
120503,2024-03-22,85.7655
120503,2024-03-25,86.7678
120503,2024-03-26,86.8851
120503,2024-03-27,86.3132
120503,2024-03-28,86.3137
120503,2024-03-29,85.7475
120503,2024-04-01,86.9789
120503,2024-04-02,87.6325
120503,2024-04-03,88.0812
120503,2024-04-04,89.0924
120503,2024-04-05,87.5645
120503,2024-04-08,88.0652
120503,2024-04-09,87.0981
120503,2024-04-10,87.1375
120503,2024-04-11,86.9431
120503,2024-04-12,87.4971
120503,2024-04-15,87.7186
120503,2024-04-16,88.8112
120503,2024-04-17,88.3866
120503,2024-04-18,88.987
120503,2024-04-19,89.1604
120503,2024-04-22,87.9291
120503,2024-04-23,87.2646
120503,2024-04-24,87.1943
120503,2024-04-25,88.0993
120503,2024-04-26,88.506
120503,2024-04-29,87.6445
120503,2024-04-30,87.5813
120503,2024-05-01,89.1998
120503,2024-05-02,89.3334
120503,2024-05-03,89.1219
120503,2024-05-06,89.5554
120503,2024-05-07,90.2069
120503,2024-05-08,89.8911
120503,2024-05-09,90.337
120503,2024-05-10,90.1218
120503,2024-05-13,90.7422
120503,2024-05-14,90.9249
120503,2024-05-15,91.3594
120503,2024-05-16,90.7966
120503,2024-05-17,90.1878
120503,2024-05-20,90.9899
120503,2024-05-21,90.9731
120503,2024-05-22,91.2492
120503,2024-05-23,91.0499
120503,2024-05-24,91.8218
120503,2024-05-27,91.378
120503,2024-05-28,91.3159
120503,2024-05-29,91.9985
120503,2024-05-30,93.0031
120503,2024-05-31,92.6223
120503,2024-06-03,94.2856
120503,2024-06-04,94.5952
120503,2024-06-05,93.7775
120503,2024-06-06,94.1318
120503,2024-06-07,93.8628
120503,2024-06-10,94.2714
120503,2024-06-11,94.2844
120503,2024-06-12,94.3949
120503,2024-06-13,93.6873
120503,2024-06-14,94.5577
120503,2024-06-17,93.6468
120503,2024-06-18,92.7834
120503,2024-06-19,93.1325
120503,2024-06-20,94.5071
120503,2024-06-21,94.2623
120503,2024-06-24,94.8958
120503,2024-06-25,95.8477
120503,2024-06-26,96.5887
120503,2024-06-27,96.3737
120503,2024-06-28,95.5
120503,2024-07-01,93.7071
120503,2024-07-02,93.5384
120503,2024-07-03,94.564
120503,2024-07-04,93.6795
120503,2024-07-05,94.3084
120503,2024-07-08,93.5697
120503,2024-07-09,93.7056
120503,2024-07-10,94.341
120503,2024-07-11,93.8423
120503,2024-07-12,94.032
120503,2024-07-15,93.7367
120503,2024-07-16,94.3701
120503,2024-07-17,94.615
120503,2024-07-18,94.711
120503,2024-07-19,96.0712
120503,2024-07-22,96.6838
120503,2024-07-23,96.1466
120503,2024-07-24,96.1234
120503,2024-07-25,96.1086
120503,2024-07-26,96.2263
120503,2024-07-29,98.4435
120503,2024-07-30,98.817
120503,2024-07-31,97.1086
120503,2024-08-01,96.6948
120503,2024-08-02,95.1099
120503,2024-08-05,94.8826
120503,2024-08-06,93.2823
120503,2024-08-07,92.6157
120503,2024-08-08,91.4291
120503,2024-08-09,91.7867
120503,2024-08-12,91.8345
120503,2024-08-13,92.1277
120503,2024-08-14,92.0903
120503,2024-08-15,91.0118
120503,2024-08-16,91.4721
120503,2024-08-19,93.084
120503,2024-08-20,93.4687
120503,2024-08-21,93.1663
120503,2024-08-22,92.0478
120503,2024-08-23,91.3607
120503,2024-08-26,91.7738
120503,2024-08-27,92.6942
120503,2024-08-28,92.9557
120503,2024-08-29,93.662
120503,2024-08-30,94.2971
120503,2024-09-02,94.7681
120503,2024-09-03,94.268
120503,2024-09-04,94.4614
120503,2024-09-05,93.8057
120503,2024-09-06,93.8685
120503,2024-09-09,94.1914
120503,2024-09-10,95.6457
120503,2024-09-11,94.596
120503,2024-09-12,95.0476
120503,2024-09-13,96.3471
120503,2024-09-16,97.0441
120503,2024-09-17,97.81
120503,2024-09-18,98.369
120503,2024-09-19,99.5532
120503,2024-09-20,98.6538
120503,2024-09-23,97.5056
120503,2024-09-24,97.5505
120503,2024-09-25,95.7582
120503,2024-09-26,96.8531
120503,2024-09-27,97.952
120503,2024-09-30,97.6287
120503,2024-10-01,97.3602
120503,2024-10-02,97.3483
120503,2024-10-03,97.4432
120503,2024-10-04,97.6029
120503,2024-10-07,98.1352
120503,2024-10-08,98.0365
120503,2024-10-09,98.9064
120503,2024-10-10,99.3474
120503,2024-10-11,98.868
120503,2024-10-14,100.0906
120503,2024-10-15,98.9498
120503,2024-10-16,98.9205
120503,2024-10-17,99.8191
120503,2024-10-18,99.2358
120503,2024-10-21,99.5584
120503,2024-10-22,100.0882
120503,2024-10-23,99.3828
120503,2024-10-24,99.3705
120503,2024-10-25,99.2847
120503,2024-10-28,98.8537
120503,2024-10-29,100.9329
120503,2024-10-30,100.3076
120503,2024-10-31,101.2528
120503,2024-11-01,100.9547
120503,2024-11-04,100.0434
120503,2024-11-05,100.1859
120503,2024-11-06,100.813
120503,2024-11-07,101.6872
120503,2024-11-08,103.1511
120503,2024-11-11,105.9202
120503,2024-11-12,106.2092
120503,2024-11-13,105.6444
120503,2024-11-14,106.1219
120503,2024-11-15,105.9277
120503,2024-11-18,106.8514
120503,2024-11-19,105.6905
120503,2024-11-20,107.9769
120503,2024-11-21,108.8513
120503,2024-11-22,107.302
120503,2024-11-25,106.6882
120503,2024-11-26,107.5142
120503,2024-11-27,108.6915
120503,2024-11-28,107.5342
120503,2024-11-29,108.2684
120503,2024-12-02,106.4798
120503,2024-12-03,106.4509
120503,2024-12-04,107.5555
120503,2024-12-05,107.0888
120503,2024-12-06,105.7296
120503,2024-12-09,105.9206
120503,2024-12-10,105.4116
120503,2024-12-11,106.0532
120503,2024-12-12,105.2827
120503,2024-12-13,104.6217
120503,2024-12-16,102.8265
120503,2024-12-17,103.0339
120503,2024-12-18,102.9408
120503,2024-12-19,101.9202
120503,2024-12-20,102.1472
120503,2024-12-23,103.1298
120503,2024-12-24,102.9871
120503,2024-12-25,103.2842
120503,2024-12-26,103.5869
120503,2024-12-27,102.5454
120503,2024-12-30,104.4761
120503,2024-12-31,104.0969
120503,2025-01-01,104.755
120503,2025-01-02,105.5225
120503,2025-01-03,105.447
120503,2025-01-06,106.0675
120503,2025-01-07,106.3526
120503,2025-01-08,105.0854
120503,2025-01-09,104.8319
120503,2025-01-10,104.321
120503,2025-01-13,103.9506
120503,2025-01-14,102.815
120503,2025-01-15,103.8951
120503,2025-01-16,105.4277
120503,2025-01-17,106.3959
120503,2025-01-20,107.6503
120503,2025-01-21,107.379
120503,2025-01-22,106.8332
120503,2025-01-23,106.1569
120503,2025-01-24,106.8167
120503,2025-01-27,107.086
120503,2025-01-28,107.0683
120503,2025-01-29,108.3542
120503,2025-01-30,108.798
120503,2025-01-31,108.052
120503,2025-02-03,107.4605
120503,2025-02-04,108.1645
120503,2025-02-05,109.2192
120503,2025-02-06,109.8085
120503,2025-02-07,111.7185
120503,2025-02-10,113.3996
120503,2025-02-11,113.9003
120503,2025-02-12,113.1194
120503,2025-02-13,111.8777
120503,2025-02-14,111.5537
120503,2025-02-17,112.3551
120503,2025-02-18,114.2387
120503,2025-02-19,114.7192
120503,2025-02-20,115.9676
120503,2025-02-21,115.7766
120503,2025-02-24,116.4744
120503,2025-02-25,117.3837
120503,2025-02-26,115.4117
120503,2025-02-27,115.051
120503,2025-02-28,116.0785
120503,2025-03-03,116.4199
120503,2025-03-04,115.2573
120503,2025-03-05,112.8716
120503,2025-03-06,112.5662
120503,2025-03-07,112.5532
120503,2025-03-10,111.7368
120503,2025-03-11,111.9356
120503,2025-03-12,112.4946
120503,2025-03-13,113.2204
120503,2025-03-14,110.9495
120503,2025-03-17,109.7275
120503,2025-03-18,109.4896
120503,2025-03-19,110.1003
120503,2025-03-20,110.6334
120503,2025-03-21,111.1521
120503,2025-03-24,110.834
120503,2025-03-25,110.5712
120503,2025-03-26,109.92
120503,2025-03-27,110.7243
120503,2025-03-28,109.8858
120503,2025-03-31,110.7698
120503,2025-04-01,111.0303
120503,2025-04-02,111.0434
120503,2025-04-03,110.4591
120503,2025-04-04,109.2028
120503,2025-04-07,108.6369
120503,2025-04-08,108.3771
120503,2025-04-09,106.191
120503,2025-04-10,106.061
120503,2025-04-11,106.9844
120503,2025-04-14,107.5764
120503,2025-04-15,107.1619
120503,2025-04-16,107.2616
120503,2025-04-17,106.7918
120503,2025-04-18,106.9872
120503,2025-04-21,108.5062
120503,2025-04-22,109.4935
120503,2025-04-23,110.0543
120503,2025-04-24,109.6335
120503,2025-04-25,110.4179
120503,2025-04-28,108.8435
120503,2025-04-29,108.6576
120503,2025-04-30,109.2748
120503,2025-05-01,110.0474
120503,2025-05-02,110.7566
120503,2025-05-05,111.1023
120503,2025-05-06,110.9679
120503,2025-05-07,111.5532
120503,2025-05-08,110.6767
120503,2025-05-09,109.912
120503,2025-05-12,110.0286
120503,2025-05-13,110.2537
120503,2025-05-14,108.5487
120503,2025-05-15,109.0416
120503,2025-05-16,109.8439
120503,2025-05-19,109.8256
120503,2025-05-20,112.2076
120503,2025-05-21,111.5914
120503,2025-05-22,111.294
120503,2025-05-23,110.9641
120503,2025-05-26,110.9468
120503,2025-05-27,110.6827
120503,2025-05-28,109.3744
120503,2025-05-29,108.9046
120503,2025-05-30,108.867
120503,2025-06-02,110.1098
120503,2025-06-03,112.3272
120503,2025-06-04,113.7166
120503,2025-06-05,112.9999
120503,2025-06-06,112.3666
120503,2025-06-09,112.2667
120503,2025-06-10,114.1064
120503,2025-06-11,113.9989
120503,2025-06-12,112.7302
120503,2025-06-13,112.2909
120503,2025-06-16,113.1015
120503,2025-06-17,113.8505
120503,2025-06-18,113.7083
120503,2025-06-19,114.4547
120503,2025-06-20,112.2409
120503,2025-06-23,112.4017
120503,2025-06-24,113.3166
120503,2025-06-25,112.5453
120503,2025-06-26,111.7759
120503,2025-06-27,110.0078
120503,2025-06-30,111.6187
120503,2025-07-01,110.9693
120503,2025-07-02,111.2628
120503,2025-07-03,111.9147
120503,2025-07-04,113.4757
120503,2025-07-07,113.3802
120503,2025-07-08,112.9003
120503,2025-07-09,113.1311
120503,2025-07-10,114.4786
120503,2025-07-11,114.3659
120503,2025-07-14,113.4654
120503,2025-07-15,111.9918
120503,2025-07-16,110.8492
120503,2025-07-17,111.7551
120503,2025-07-18,111.497
120503,2025-07-21,110.9585
120503,2025-07-22,110.317
120503,2025-07-23,110.4567
120503,2025-07-24,110.2806
120503,2025-07-25,110.072
120503,2025-07-28,111.4471
120503,2025-07-29,113.0274
120503,2025-07-30,111.4914
120503,2025-07-31,111.8716
120503,2025-08-01,111.1651
120503,2025-08-04,110.9792
120503,2025-08-05,111.3398
120503,2025-08-06,111.1885
120503,2025-08-07,111.4722
120503,2025-08-08,112.1936
120503,2025-08-11,112.5435
120503,2025-08-12,111.961
120503,2025-08-13,111.3989
120503,2025-08-14,110.0502
120503,2025-08-15,109.2809
120503,2025-08-18,111.2457
120503,2025-08-19,110.5284
120503,2025-08-20,109.4277
120503,2025-08-21,109.7935
120503,2025-08-22,109.7433
120503,2025-08-25,109.6106
120503,2025-08-26,111.0385
120503,2025-08-27,111.6351
120503,2025-08-28,111.1719
120503,2025-08-29,110.8136
120503,2025-09-01,110.3805
120503,2025-09-02,111.2927
120503,2025-09-03,111.0479
120503,2025-09-04,109.362
120503,2025-09-05,109.3718
120503,2025-09-08,107.9549
120503,2025-09-09,110.1114
120503,2025-09-10,109.234
120503,2025-09-11,109.1345
120503,2025-09-12,109.4397
120503,2025-09-15,109.2178
120503,2025-09-16,108.995
120503,2025-09-17,109.4577
120503,2025-09-18,110.9982
120503,2025-09-19,111.8097
120503,2025-09-22,113.3356
120503,2025-09-23,112.3523
120503,2025-09-24,112.7253
120503,2025-09-25,112.938
120503,2025-09-26,113.3467
120503,2025-09-29,114.79
120503,2025-09-30,114.6258
120503,2025-10-01,114.2755
120503,2025-10-02,114.8742
120503,2025-10-03,113.1451
120503,2025-10-06,112.9673
120503,2025-10-07,112.8919
120503,2025-10-08,112.0371
120503,2025-10-09,113.1448
120503,2025-10-10,112.1476
120503,2025-10-13,112.0711
120503,2025-10-14,112.4192
120503,2025-10-15,113.8278
120503,2025-10-16,113.876
120503,2025-10-17,114.8793
120503,2025-10-20,115.6509
120503,2025-10-21,115.8366
120503,2025-10-22,114.7881
120503,2025-10-23,113.4035
120503,2025-10-24,113.5686
120503,2025-10-27,113.0847
120503,2025-10-28,114.064
120503,2025-10-29,114.8761
120503,2025-10-30,114.7484
120503,2025-10-31,113.6413
120503,2025-11-03,114.2133
120503,2025-11-04,113.2509
120503,2025-11-05,112.554
120503,2025-11-06,111.6435
120503,2025-11-07,111.5648
120503,2025-11-10,112.7803
120503,2025-11-11,112.8335
120503,2025-11-12,112.4513
120503,2025-11-13,111.0057
120503,2025-11-14,111.605
120503,2025-11-17,110.8968
120503,2025-11-18,111.069
120503,2025-11-19,110.7797
120503,2025-11-20,111.6592
120503,2025-11-21,111.562
120503,2025-11-24,111.5616
120503,2025-11-25,112.0984
120503,2025-11-26,114.2597
120503,2025-11-27,115.2179
120503,2025-11-28,115.1873
120503,2025-12-01,115.25
120503,2025-12-02,114.777
120503,2025-12-03,113.8781
120503,2025-12-04,113.3828
120503,2025-12-05,112.6714
120503,2025-12-08,113.381
120503,2025-12-09,112.3729
120503,2025-12-10,113.7606
120503,2025-12-11,114.5767
120503,2025-12-12,114.6566
120503,2025-12-15,114.7161
120503,2025-12-16,114.2126
120503,2025-12-17,114.544
120503,2025-12-18,115.7081
120503,2025-12-19,115.0522
120503,2025-12-22,113.5653
120503,2025-12-23,114.3308
120503,2025-12-24,114.7175
120503,2025-12-25,113.6484
120503,2025-12-26,112.9739
120503,2025-12-29,112.1791
120503,2025-12-30,111.5221
120503,2025-12-31,111.2615
120503,2026-01-01,111.0576
120503,2026-01-02,110.479
120503,2026-01-05,109.7994
120503,2026-01-06,109.6346
120503,2026-01-07,109.8535
120503,2026-01-08,109.604
120503,2026-01-09,110.7869
120503,2026-01-12,111.3419
120503,2026-01-13,109.8473
120503,2026-01-14,110.4128
120503,2026-01-15,111.0613
120503,2026-01-16,110.6934
120503,2026-01-19,109.2997
120503,2026-01-20,109.3639
120503,2026-01-21,109.4129
120503,2026-01-22,108.3918
120503,2026-01-23,107.0686
120503,2026-01-26,107.0412
120503,2026-01-27,106.8765
120503,2026-01-28,106.5388
120503,2026-01-29,106.5154
120503,2026-01-30,105.539
120503,2026-02-02,105.1893
120503,2026-02-03,105.7397
120503,2026-02-04,105.4683
120503,2026-02-05,103.9781
120503,2026-02-06,103.599
120503,2026-02-09,102.6788
120503,2026-02-10,102.9741
120503,2026-02-11,103.3173
120503,2026-02-12,101.8694
120503,2026-02-13,102.6065
120503,2026-02-16,101.6575
120503,2026-02-17,103.1182
120503,2026-02-18,103.127
120503,2026-02-19,102.0523
120503,2026-02-20,101.0817
120503,2026-02-23,101.4449
120503,2026-02-24,101.1475
120503,2026-02-25,101.1135
120503,2026-02-26,102.6149
120503,2026-02-27,102.0367
120503,2026-03-02,102.1433
120503,2026-03-03,103.4837
120503,2026-03-04,103.7844
120503,2026-03-05,102.3771
120503,2026-03-06,102.8875
120503,2026-03-09,101.8901
120503,2026-03-10,103.2154
120503,2026-03-11,102.5219
120503,2026-03-12,105.2966
120503,2026-03-13,106.7232
120503,2026-03-16,106.0307
120503,2026-03-17,106.1041
120503,2026-03-18,106.8668
120503,2026-03-19,107.6635
120503,2026-03-20,108.1401
120503,2026-03-23,109.3973
120503,2026-03-24,109.3351
120503,2026-03-25,109.0383
120503,2026-03-26,108.7614
120503,2026-03-27,109.6444
120503,2026-03-30,110.0548
120503,2026-03-31,110.3949
120503,2026-04-01,111.2292
120503,2026-04-02,109.2916
120503,2026-04-03,109.6475
120503,2026-04-06,109.9157
120503,2026-04-07,111.6029
120503,2026-04-08,110.1653
120503,2026-04-09,111.7463
120503,2026-04-10,111.8783
120503,2026-04-13,112.4198
120503,2026-04-14,114.1526
120503,2026-04-15,114.7778
120503,2026-04-16,115.2432
120503,2026-04-17,115.5493
120503,2026-04-20,115.117
120503,2026-04-21,115.1475
120503,2026-04-22,114.4822
120503,2026-04-23,114.4963
120503,2026-04-24,112.2196
120503,2026-04-27,112.7031
120503,2026-04-28,112.6403
120503,2026-04-29,112.3647
120503,2026-04-30,112.6408
120503,2026-05-01,111.2831
120503,2026-05-04,113.2511
120503,2026-05-05,113.2069
120503,2026-05-06,113.1197
120503,2026-05-07,112.2186
120503,2026-05-08,112.3002
120503,2026-05-11,113.7409
120503,2026-05-12,114.8441
120503,2026-05-13,115.7724
120503,2026-05-14,116.3917
120503,2026-05-15,116.0841
120503,2026-05-18,114.6681
120503,2026-05-19,114.524
120503,2026-05-20,114.345
120503,2026-05-21,115.4671
120503,2026-05-22,115.8423
120503,2026-05-25,117.5619
120503,2026-05-26,118.8713
120503,2026-05-27,118.4548
120503,2026-05-28,116.6544
120503,2026-05-29,118.1496
120504,2022-01-03,60.1474
120504,2022-01-04,59.4577
120504,2022-01-05,60.2855
120504,2022-01-06,60.5202
120504,2022-01-07,60.6373
120504,2022-01-10,61.5388
120504,2022-01-11,62.3051
120504,2022-01-12,62.6963
120504,2022-01-13,62.991
120504,2022-01-14,63.367
120504,2022-01-17,63.1764
120504,2022-01-18,63.1783
120504,2022-01-19,62.7099
120504,2022-01-20,62.5583
120504,2022-01-21,62.3885
120504,2022-01-24,62.0719
120504,2022-01-25,62.1789
120504,2022-01-26,62.0335
120504,2022-01-27,62.341
120504,2022-01-28,61.4871
120504,2022-01-31,61.4574
120504,2022-02-01,61.5605
120504,2022-02-02,61.4237
120504,2022-02-03,61.3621
120504,2022-02-04,60.5414
120504,2022-02-07,60.7634
120504,2022-02-08,61.1429
120504,2022-02-09,61.4413
120504,2022-02-10,62.0388
120504,2022-02-11,62.1812
120504,2022-02-14,62.4765
120504,2022-02-15,62.5948
120504,2022-02-16,63.008
120504,2022-02-17,62.1697
120504,2022-02-18,61.7135
120504,2022-02-21,62.6156
120504,2022-02-22,61.3031
120504,2022-02-23,61.259
120504,2022-02-24,61.9275
120504,2022-02-25,61.9086
120504,2022-02-28,61.7196
120504,2022-03-01,61.822
120504,2022-03-02,61.6616
120504,2022-03-03,61.7102
120504,2022-03-04,61.371
120504,2022-03-07,62.006
120504,2022-03-08,62.8216
120504,2022-03-09,62.7802
120504,2022-03-10,62.0492
120504,2022-03-11,61.795
120504,2022-03-14,61.7267
120504,2022-03-15,62.0345
120504,2022-03-16,61.5172
120504,2022-03-17,61.1328
120504,2022-03-18,61.4405
120504,2022-03-21,61.9833
120504,2022-03-22,61.6763
120504,2022-03-23,60.9868
120504,2022-03-24,62.8114
120504,2022-03-25,63.2794
120504,2022-03-28,63.1632
120504,2022-03-29,63.682
120504,2022-03-30,63.6449
120504,2022-03-31,64.1666
120504,2022-04-01,64.29
120504,2022-04-04,64.375
120504,2022-04-05,64.3437
120504,2022-04-06,63.5604
120504,2022-04-07,64.6895
120504,2022-04-08,64.1877
120504,2022-04-11,63.4551
120504,2022-04-12,63.3688
120504,2022-04-13,62.8662
120504,2022-04-14,62.8699
120504,2022-04-15,63.2851
120504,2022-04-18,63.8759
120504,2022-04-19,64.3698
120504,2022-04-20,64.2296
120504,2022-04-21,64.2909
120504,2022-04-22,64.5559
120504,2022-04-25,63.5956
120504,2022-04-26,63.9494
120504,2022-04-27,63.1654
120504,2022-04-28,64.3454
120504,2022-04-29,64.1494
120504,2022-05-02,64.0779
120504,2022-05-03,63.6773
120504,2022-05-04,63.3571
120504,2022-05-05,64.674
120504,2022-05-06,65.2462
120504,2022-05-09,64.3941
120504,2022-05-10,65.2877
120504,2022-05-11,66.0124
120504,2022-05-12,65.8829
120504,2022-05-13,66.0954
120504,2022-05-16,66.1208
120504,2022-05-17,67.3158
120504,2022-05-18,66.8793
120504,2022-05-19,67.0
120504,2022-05-20,66.7819
120504,2022-05-23,65.9773
120504,2022-05-24,67.2996
120504,2022-05-25,66.6363
120504,2022-05-26,66.8003
120504,2022-05-27,65.8165
120504,2022-05-30,65.6192
120504,2022-05-31,65.8978
120504,2022-06-01,65.454
120504,2022-06-02,65.8275
120504,2022-06-03,65.7054
120504,2022-06-06,66.4154
120504,2022-06-07,67.2525
120504,2022-06-08,66.9399
120504,2022-06-09,67.0198
120504,2022-06-10,67.1629
120504,2022-06-13,67.5656
120504,2022-06-14,67.6091
120504,2022-06-15,67.7575
120504,2022-06-16,67.6471
120504,2022-06-17,67.7509
120504,2022-06-20,68.5662
120504,2022-06-21,68.9936
120504,2022-06-22,69.4574
120504,2022-06-23,69.9378
120504,2022-06-24,69.8791
120504,2022-06-27,70.112
120504,2022-06-28,69.48
120504,2022-06-29,70.2981
120504,2022-06-30,68.6291
120504,2022-07-01,68.6118
120504,2022-07-04,69.3414
120504,2022-07-05,68.5477
120504,2022-07-06,68.8253
120504,2022-07-07,68.4486
120504,2022-07-08,68.2616
120504,2022-07-11,68.8689
120504,2022-07-12,69.0249
120504,2022-07-13,67.8326
120504,2022-07-14,67.2856
120504,2022-07-15,67.9019
120504,2022-07-18,68.2065
120504,2022-07-19,69.3019
120504,2022-07-20,70.3743
120504,2022-07-21,70.1984
120504,2022-07-22,71.8024
120504,2022-07-25,71.855
120504,2022-07-26,71.2843
120504,2022-07-27,70.9236
120504,2022-07-28,69.5619
120504,2022-07-29,70.5912
120504,2022-08-01,71.628
120504,2022-08-02,71.026
120504,2022-08-03,70.9199
120504,2022-08-04,71.0164
120504,2022-08-05,70.4538
120504,2022-08-08,69.4075
120504,2022-08-09,69.3146
120504,2022-08-10,69.1542
120504,2022-08-11,68.9533
120504,2022-08-12,69.1245
120504,2022-08-15,70.0376
120504,2022-08-16,69.8867
120504,2022-08-17,70.028
120504,2022-08-18,70.5147
120504,2022-08-19,70.8967
120504,2022-08-22,70.55
120504,2022-08-23,70.6464
120504,2022-08-24,71.025
120504,2022-08-25,70.358
120504,2022-08-26,71.1831
120504,2022-08-29,72.1247
120504,2022-08-30,71.7034
120504,2022-08-31,71.8631
120504,2022-09-01,72.3086
120504,2022-09-02,71.9986
120504,2022-09-05,72.3424
120504,2022-09-06,72.484
120504,2022-09-07,71.5886
120504,2022-09-08,71.9162
120504,2022-09-09,71.2585
120504,2022-09-12,71.8883
120504,2022-09-13,71.5009
120504,2022-09-14,71.4361
120504,2022-09-15,72.3432
120504,2022-09-16,72.6981
120504,2022-09-19,72.0464
120504,2022-09-20,71.4413
120504,2022-09-21,71.1014
120504,2022-09-22,71.3861
120504,2022-09-23,71.6489
120504,2022-09-26,71.1549
120504,2022-09-27,70.4625
120504,2022-09-28,70.6742
120504,2022-09-29,70.5973
120504,2022-09-30,71.9904
120504,2022-10-03,72.0508
120504,2022-10-04,73.2507
120504,2022-10-05,72.5359
120504,2022-10-06,71.5734
120504,2022-10-07,70.9064
120504,2022-10-10,71.6909
120504,2022-10-11,72.8474
120504,2022-10-12,72.384
120504,2022-10-13,72.1277
120504,2022-10-14,71.4248
120504,2022-10-17,70.329
120504,2022-10-18,70.8125
120504,2022-10-19,70.9885
120504,2022-10-20,71.0317
120504,2022-10-21,70.1963
120504,2022-10-24,71.2557
120504,2022-10-25,70.9766
120504,2022-10-26,71.3483
120504,2022-10-27,70.4752
120504,2022-10-28,70.3932
120504,2022-10-31,70.6107
120504,2022-11-01,70.8512
120504,2022-11-02,70.9845
120504,2022-11-03,71.3316
120504,2022-11-04,70.6604
120504,2022-11-07,70.82
120504,2022-11-08,70.9277
120504,2022-11-09,71.1094
120504,2022-11-10,71.1915
120504,2022-11-11,70.4329
120504,2022-11-14,69.655
120504,2022-11-15,68.3432
120504,2022-11-16,68.8733
120504,2022-11-17,69.4136
120504,2022-11-18,69.968
120504,2022-11-21,70.1938
120504,2022-11-22,68.9212
120504,2022-11-23,68.3352
120504,2022-11-24,68.4733
120504,2022-11-25,68.5905
120504,2022-11-28,68.4913
120504,2022-11-29,68.7499
120504,2022-11-30,68.7925
120504,2022-12-01,68.9013
120504,2022-12-02,68.5494
120504,2022-12-05,69.1814
120504,2022-12-06,68.9546
120504,2022-12-07,68.1853
120504,2022-12-08,67.7582
120504,2022-12-09,67.5851
120504,2022-12-12,68.2154
120504,2022-12-13,68.2251
120504,2022-12-14,68.1484
120504,2022-12-15,67.4368
120504,2022-12-16,67.9406
120504,2022-12-19,67.586
120504,2022-12-20,67.5612
120504,2022-12-21,68.4843
120504,2022-12-22,68.8277
120504,2022-12-23,67.8814
120504,2022-12-26,66.8648
120504,2022-12-27,66.8614
120504,2022-12-28,66.1842
120504,2022-12-29,66.5982
120504,2022-12-30,66.6574
120504,2023-01-02,66.7892
120504,2023-01-03,66.4084
120504,2023-01-04,67.471
120504,2023-01-05,69.2195
120504,2023-01-06,69.0853
120504,2023-01-09,69.3364
120504,2023-01-10,69.4319
120504,2023-01-11,69.3088
120504,2023-01-12,68.8375
120504,2023-01-13,68.2172
120504,2023-01-16,67.5722
120504,2023-01-17,67.8492
120504,2023-01-18,67.5738
120504,2023-01-19,66.0887
120504,2023-01-20,66.3827
120504,2023-01-23,66.3945
120504,2023-01-24,67.2225
120504,2023-01-25,67.4788
120504,2023-01-26,66.6389
120504,2023-01-27,65.3751
120504,2023-01-30,64.9951
120504,2023-01-31,64.6711
120504,2023-02-01,65.2449
120504,2023-02-02,65.2735
120504,2023-02-03,65.9634
120504,2023-02-06,65.2308
120504,2023-02-07,65.8224
120504,2023-02-08,66.2765
120504,2023-02-09,65.1409
120504,2023-02-10,65.9391
120504,2023-02-13,66.0276
120504,2023-02-14,66.2904
120504,2023-02-15,65.8207
120504,2023-02-16,66.5994
120504,2023-02-17,65.9406
120504,2023-02-20,66.4605
